"","ID","natural_growth_1000","density","dependency_ratio","migration_intern","migration","p_employment","primary_sector","secondary_sector","tertiary_sector","p_social_assistance","p_new_buildings","p_new_housings","p_cinema","p_museum","p_culture_institution","size_households","p_new_entreprise","p_weddings","p_strangers","p_cultural_place","p_individual_houses","Population","p_infrastructure","p_forested","p_agriculture","p_improductible","surface_polygone","lat","long","zab_2022","net_income_h"
"1168",749.21225398277,-391749.851526745,542668.948140869,33098.3046342014,-261166.567683287,1175249.55456391,9997205.35286132,1423195.19528525,1080013.37514555,976165.935227705,Inf,1185824.68553104,1185824.68553104,Inf,1164674423.60834,388224807.869448,1262497.38688154,291168605.902086,587624.777281954,363960.75737622,388224807.869448,54438.0368111002,3414.08586439606,266812232.838329,8742823.3112618,9873227.9993038,7379725.90003939,177.416478388874,2853523.26730311,5081060.8382968,66338.1539400411,103.692713376526
"1169",735.570532270709,-331239.988938579,217875.928681729,44697.7315047302,-97423.5261580643,1656199.9446929,6271105.15285359,Inf,100419939.094906,Inf,Inf,Inf,Inf,Inf,Inf,324843246.917816,1417015.0152762,Inf,414049.986173224,184570.026657666,324843246.917816,79727.5092321868,4762.31538101978,227213468.482297,17477959.1140229,19133765.7669303,4082115.57106469,607.91085956624,3186062.62972691,7487602.80890467,107839.945037439,59.6993311002843
"1170",736.273628619214,-461932.020790566,45071.2779378679,48820.6787745917,-134109.296358336,197970.8660531,7027766.84581938,97878228.2498411,24317572.2359854,5185601.49668032,Inf,Inf,Inf,Inf,Inf,217490889.754831,1404581.15381774,688721150.8903,1385796.0623717,101531.373595554,217490889.754831,196968.570781611,1876.40624220881,57167330.3075022,8542244.75859229,8990023.71771204,8789195.32979995,1159.27846104824,3153535.76491707,7848816.93194394,48343.5219346852,35.8129966903827
"1171",738.541238417847,576940.660769797,220799.594661179,41403.600615327,-115388.132153959,192313.553589932,11745790.0003378,9545830.14186027,38183320.5674411,4874466.45541801,Inf,Inf,Inf,Inf,Inf,Inf,1274887.09448601,Inf,Inf,125118.197829565,Inf,88347.6962372131,13562.6286647316,105843384.919503,18278174.9057777,9326363.83512018,5341860.97598433,1715.10221297404,3067984.17132793,7471020.76505298,236370.685696676,62.5027138789032
"1172",738.252649652874,1510261.90167762,151580.122014185,48790.2145827092,-464695.969760487,102390.637404218,4506924.14907551,1585338504.91757,27976561.8514866,6371085.75318516,Inf,Inf,Inf,31362616.5012987,6084347601.25194,357902800.073644,1327995.90940066,1521086900.31299,863006.800965303,82780.2394728872,357902800.073644,160629.011511713,1282.62076505348,174678045.368537,27719689.8191886,17430913.7141782,3864920.46062439,236.380777313122,3071135.77086748,8699087.45386735,37643.8219416046,57.9597242442553
"1173",737.39975592808,634965.712333355,257460.867436139,44614.6404602467,634965.712333355,Inf,10024428.4830619,1394017214.96929,682783942.025774,206521068.884339,Inf,1895128.43369758,473782.108432438,Inf,Inf,382933168.052964,1395529.03809389,Inf,634965.712333355,114650.649117725,382933168.052964,90298.9377589899,4068.59777869939,212792957.905015,16537280.4364385,9038800.15666135,5485035.87146468,441.064803443075,3093543.81033469,7407789.22513682,69951.3302302702,47.4268233372078
"1174",735.785063243679,812862.080388352,108444.332248985,47120.6104256203,406431.040194176,-2032155.20100053,3964240.12420389,320933809.154299,19450533.8881393,3260970.11841794,Inf,1352448.73210962,901632.488073079,Inf,Inf,208783313.208071,1370071.20023954,542836614.340986,738965.527621854,121894.449328147,208783313.208071,184510.483109827,953.021638535946,139639992.583191,26132133.8140019,18333301.5132355,3853425.51864627,244.809056106914,3143197.98495983,8286842.54609535,30996.7981466626,64.9265249720192
"1175",734.769618775507,-1367217.02065066,16143.9851068572,48830.6602833321,-220518.874293949,106813.829736528,2496339.12218207,619983664.007191,13312532.6627311,2157715.76800647,6468842.37196989,3396129.79262406,970322.797926426,Inf,3439955310.36689,202350312.374523,1496262.31698338,382217256.707433,651055.72411479,67417.0565481228,202350312.374523,101585.981849248,562.704256077421,29788062.0721749,13349833.838366,10601860.0734965,6386560.50827429,969.87540826171,3172746.17414806,8072999.98857713,13564.9224701548,37.7286340919241
"1176",737.974779568991,-385212.7984805,553595.052547067,42132.8383754391,113297.881905203,385212.7984805,10043441.1345882,116763732.038383,45086985.6385837,31190311.9828559,Inf,1903700.40467533,951850.202337664,Inf,Inf,216491953.345568,1351601.3381483,Inf,1926063.99234942,167967.89483749,216491953.345568,65828.3025630102,4010.68646342516,374617234.587343,13500901.0365627,12410928.0033761,4987794.10063292,202.524702239175,3054276.58638711,6731631.71755447,55652.9656581194,56.5594444379405
"1177",733.516556016802,1969129.96247517,247143.394672296,44206.890119503,492282.490618793,246141.245311576,2771541.66664516,58982799.7858671,11059274.9598501,2134766.21208902,Inf,Inf,Inf,Inf,993597687.49229,Inf,1418964.56502934,Inf,656376.65415839,86025.7738088358,Inf,78407.7315502781,3887.12479824848,212900635.169803,23159571.0604111,11071900.1999334,4513602.22709927,437.133411567736,3204577.80039629,9219660.95033866,65441.3522662506,61.0719175504699
"1178",733.58863982524,-1566004.50722983,111038.424000555,41922.2111160926,-261000.751204972,174000.500804404,4042434.96663439,816980739.204758,180012705.248506,12041666.2241064,Inf,786825.167415941,262275.055805314,Inf,Inf,129863223.30313,1551273.03396875,311671735.927512,1044003.00483949,84008.5541584436,129863223.30313,121348.551659469,2480.19709628694,125731387.176625,17935745.4329768,16574443.8488494,4249712.30129256,621.01875026528,3194727.09372345,8420439.19159186,45422.3320525675,37.9005632117801
"1179",736.446046402285,Inf,153168.481029313,33842.3725825594,-414592.243844207,60304.3263772741,6031438.71591236,14657301.5500331,2647770.60258662,677235.05511704,Inf,1095342.47140814,234716.243868568,Inf,3347448487.33136,334744848.733136,1365641.97681577,669489697.466272,1658368.97537683,82045.3060621319,334744848.733136,124605.430720852,2328.49621510514,137051499.07053,26500578.4638542,6189720.55121367,6632322.45411736,424.424895395418,3086224.16125262,7099712.24305054,49988.6653878435,62.4442247017351
"1180",729.997845547086,-478428.908009946,447280.676847146,36224.1827052987,1435286.72400503,307561.44085936,5789306.78490516,3928989.69464001,1107260.73212582,623542.733108397,Inf,2152238.04813736,1434825.36535053,Inf,1076811061.99236,179468510.33206,1319449.8023706,331326480.613034,430586.017205975,189746.442642026,179468510.33206,39826.6032968615,1779.01788580627,306594155.584883,12372777.4787144,20433609.3123219,4383226.68584006,110.100701229598,3318321.28447591,10009003.3801061,26686.1258104169,81.3379231294088
"1181",717.223635351922,-122774.341899665,334293.995647444,43653.0993420594,122774.341899665,Inf,Inf,6146902051.10374,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,1499076.21366962,Inf,Inf,275863.336120234,Inf,38704.0561026917,29981.5242733924,126753140.016657,3192104.26065033,58501449.238457,31361601.6536058,2446.92260885983,3810916.44029119,11924759.9674337,322496.3012859,96.2083937914364
"1182",717.589236844319,753597.864748564,38893.8528882228,34913.657311984,-753597.864748564,150719.572949713,5421847.99172537,440205516.002835,990462411.006378,50792944.1541732,Inf,Inf,Inf,Inf,Inf,94882339.855194,1325926.80298098,Inf,376798.932374282,176525.283451302,94882339.855194,34410.8614040527,9821.68002227566,56907847.9101202,3276512.45543116,83173008.4840218,32765124.5543116,6895.01779341574,3780799.52837726,12340469.6536329,169381.330408972,80.2171267216474
"1183",716.870462458383,-412206.250876734,1064638.66120726,33320.1390950549,Inf,Inf,20610312.5438635,Inf,Inf,36306908.1898523,Inf,412206.250876734,412206.250876734,Inf,Inf,Inf,1538971.73536053,Inf,Inf,257628.906797473,Inf,30018.8890286353,18078.428616169,446556771.783709,5714910.69470797,39305730.5237495,6098650.90448161,463.549451696642,3789093.99284425,9538115.12648007,209665.339557721,89.6880441421395
"1184",716.990446509329,-152977.081667598,221151.650670936,44080.2467466562,38244.2704167923,-305954.163333482,44878480.5911518,Inf,Inf,121562145.253424,Inf,Inf,Inf,Inf,Inf,Inf,1557567.40423428,Inf,305954.163333482,196343.352585737,Inf,33008.4476811554,23754.2052278308,158952748.919857,3633205.68959672,65211384.1722489,14368610.0718514,2934.19291213807,3762396.47307286,11723760.2639699,250388.047772735,45.0283488636805
"1185",716.458742708885,750555.611317975,165787.077499085,41473.6515293864,90066.6733588483,250185.203774945,12918958.6457761,Inf,Inf,6325690.75438811,Inf,275469.878622826,122431.057166248,Inf,Inf,574893659.737037,1241692.08823504,Inf,562916.708492339,148359.654125534,574893659.737037,36635.3802773478,3259.03435225077,116050954.249298,4543593.64108181,36939295.7822699,9107988.56109597,538.153893432406,3682283.30166956,11150493.3525567,63092.6217075513,92.5346530197563
"1186",715.710540758827,-405301.86925527,340679.807869003,40416.9784058092,-303976.401943705,405301.86925527,9781066.60435204,162546261.476675,47190850.1061313,18517928.5226591,5252089.33198978,919109.750755218,919109.750755218,Inf,Inf,402110515.956695,1328884.97296262,361899464.361025,521102.40333372,134535.116863064,402110515.956695,37189.0354083599,2067.60822885883,197683941.145079,12301293.2808619,14753498.7172105,4730968.67650656,166.016003324649,3711168.20399732,8622226.98106916,29353.4251183629,87.4025338723449
"1187",716.077032617842,-440063.171181673,392214.972378159,36435.1842952783,176025.268473801,293375.447454448,8063365.89641959,347898567.161622,97087972.2311503,83495656.1187893,Inf,Inf,Inf,Inf,Inf,Inf,1334128.55806128,Inf,880126.342363345,134389.431606798,Inf,44348.5124303281,8449.26696203089,244380098.173657,4711815.0185503,37486032.7582011,8198558.13227752,589.737719883242,3682635.57129758,10203952.2475151,118457.918463782,79.8480758656695
"1188",714.274822591634,780554.347642465,69640.8129232854,49021.5273716521,53831.3343197464,223015.527896029,6947120.05133748,130695047.899266,44267677.5142677,16144682.3875564,Inf,188810.692328899,55943.9088381923,Inf,Inf,Inf,1279772.75929329,Inf,Inf,114307.223539767,Inf,34898.8467232818,4645.81807359686,85455080.8578641,4512479.51724695,54691251.749033,8727327.40676059,1825.47488015247,3698422.39796657,12360988.3200917,112147.001858547,85.9377884466428
"1189",713.979783885192,-348587.518217783,72698.0860000698,47291.678138416,225556.629433684,958615.67510501,3818332.50049124,29457282.7262307,2254383.88210949,1305344.87708556,4274219.32456618,1923387.28386976,1923387.28386976,Inf,Inf,254810055.532782,1283908.0803774,159256284.707989,766892.54007326,91003.5912617417,254810055.532782,42611.9548351185,1958.46136853834,86802757.3864956,4431030.8089965,33407640.1783552,10186482.0604012,737.061026898722,3704048.50132055,12443593.6807169,42398.4275817148,98.1264971807279
"1190",712.610182084185,-2357843.23901697,40819.1453980485,42999.5057652832,7073529.71705091,353676.485861702,8716691.51937796,9509974.73650094,2086576.7354348,633998.315766729,1855700.22285592,1007381.79111884,542436.349056299,Inf,Inf,337875566.513031,1238488.09228177,228883448.283021,707352.971723404,110348.163247061,337875566.513031,50124.2363071177,1052.03982984627,61275907.8605189,3622943.28772036,40154288.1055673,20664195.0484791,704.16171085329,3756608.45096187,14045326.7742576,31806.1401409868,97.5725087588794
"1191",711.913377036215,-2327485.10021526,69708.267232187,59741.7478212201,258609.455589271,145467.818768879,5061979.0987272,97073344.0332048,4735285.07479048,13039702.9298335,2870105.44119199,1148043.9702857,208735.267326268,Inf,2358882260.00688,589720565.001719,1301601.16091639,214443841.818807,1163742.55015723,106255.957658151,589720565.001719,40056.0399991027,3159.93958441422,61457084.5802056,4094353.69738963,17610509.6165501,20626007.8385622,1237.61913006976,3784190.77878962,13582722.1611201,67578.90596371,82.8174133745498
"1192",711.201752652373,Inf,512106.447920634,28681.097537488,136785.166386832,547140.665544584,9296696.71373489,Inf,6260374.34542112,Inf,Inf,181925.408328477,181925.408328477,Inf,Inf,Inf,1473595.80742235,Inf,547140.665544584,166213.668517897,Inf,32400.0489118263,13576.5230095878,124016139.797894,4683048.04514342,27303288.0722155,9281640.76034737,723.457350192777,3802831.11686848,10936704.7014683,100696.720477017,102.883468742541
"1193",734.075166126956,-269220.109643554,394227.020479953,34647.9802292225,-576900.234950473,448700.182739257,4530477.7164607,76489178.6484222,38119197.2280662,16329150.4979778,5797194.1044288,1352689.85162122,1352689.85162122,Inf,1339511244.83355,236384337.323567,1351392.99909552,574076247.785806,673050.274108885,418597.264009515,236384337.323567,62293.8345020399,1984.53068453296,265869692.012587,10064317.3689731,10819383.802248,6308873.70835085,142.158930988694,2823987.1640904,6915027.91558985,29595.3381271264,93.6584216079489
"1194",722.648785193541,-30186338.3653372,72964.3107446528,45390.6023026576,-150180.787847537,170544.284504987,5266351.24918317,94249153.9088165,18169589.9748241,2681886.49334031,1625167.43953207,2325237.08950733,397737.92321657,Inf,6028918910.0649,436878181.888761,1398707.42461839,701037082.565686,794377.325199533,101088.512911846,436878181.888761,87769.03026376,256.916587128908,117786797.911418,11745421.5185854,8281980.65582744,6899602.04265048,97.9901574570537,3169409.3328842,5810530.07285202,7800.32085595853,69.3636500501793
"1195",718.813499229521,825663.328859957,118290.075671511,39373.7107017552,-137610.554809311,412831.664429978,11467546.2341145,16547303.7525652,12710247.8099414,10440560.7010233,Inf,825663.328859957,825663.328859957,Inf,Inf,Inf,1233483.96467786,Inf,825663.328859957,402762.599443297,Inf,50975.6128260143,4664.43516054652,86892092.6228625,9285302.77368319,4768468.49759611,32434375.5873358,1094.37654594842,3243947.08529724,5082953.73375296,82086.3330530962,88.5691039026247
"1196",717.068340112912,-188775.172194917,445766.538219515,33290.7368122534,94387.5860977803,283162.758294306,20473171.8360652,75711174.1087338,385438704.553554,235545875.00495,Inf,559402.221762805,559402.221762805,Inf,Inf,Inf,1040182.83207685,Inf,Inf,818926.873437109,Inf,53170.9042467425,13378.3474855849,242825456.345988,7049172.91149544,5541962.36705557,29574895.3241908,831.127829986814,3305996.57895042,4954005.03907642,419593.625684252,129.566235497912
"1197",717.685169361933,-318550.8062812,62627.1538252448,35875.0864516282,353945.340314704,Inf,13032636.1770663,2369970.06274182,879869.125089777,960380.025424789,3191051.90921507,3191052.89832724,797763.224604766,Inf,Inf,529993871.200697,1243313.36117391,Inf,1592754.031406,331246.16949898,529993871.200697,46243.4907312604,2417.10358260257,87601640.7774899,6694626.78821452,6240950.95026427,24942133.8324798,1070.01845204367,3273723.47884075,4988134.52684597,68931.3229548768,94.4335971602669
"1198",720.954659367589,-536746.621915931,138908.796176285,37196.1303339294,Inf,587865.347816993,7546993.99142382,16703445.1637229,5993065.58272119,2196677.03325002,4580062.83259253,618305.171008171,181854.462062649,123242411.879951,12324241187.9951,324322136.526187,1376240.05442793,1027020098.99959,685842.905779269,141495.306406072,324322136.526187,76378.220299834,631.97814456792,166690555.411235,13434543.2306908,11755868.9902902,5183111.48215753,126.970677270789,3095746.62074073,5209567.37448116,13632.3538804803,59.58445141321
"1199",716.073466822934,-614176.928571305,232432.239524285,37950.8927787012,-153544.232141978,204725.642855594,16089417.0379673,31650646.14287,43823971.5824354,9043041.75510572,Inf,616956.009692854,616956.009692854,Inf,Inf,Inf,1212689.94532337,Inf,614176.928571305,509498.206206544,Inf,40528.2664024724,12632.1869306355,300794662.913014,5987715.77227312,6175735.83275513,36266023.1880939,1510.37017648903,3206671.75959624,5089996.16418648,358591.112869652,89.8148270092942
"1200",716.037832981089,2411354.06759049,25394.4143462636,44199.8081568611,77785.6150861763,141844.356922154,7597165.8007995,14576259.9156343,2598376.76756959,2213432.06126299,Inf,782010.694753649,117301.604213872,Inf,Inf,412779341.843439,1319319.48511656,619169012.765159,602838.516923771,147421.193515661,412779341.843439,46581.4979187438,3119.70692214656,55186398.0061689,6131822.00068544,6558383.5311679,38349869.8008971,3414.81433370097,3201001.99166236,4903480.25176506,104498.453670398,100.230796165215
"1201",714.619024618955,-738476.402101245,146137.387573872,35231.2457573316,-1476952.80416326,553857.301579611,14088285.2989479,3854898.63891667,6717447.13316173,2988820.09008517,Inf,491545.217338987,491545.217338987,Inf,4437809869.1686,403437260.833509,1207799.04755921,739634978.194767,886171.682516786,349433.847966439,403437260.833509,44946.4040719577,1742.21968971952,134818075.472591,10558409.7133356,5988068.56399442,11074799.1722499,331.495305769236,3191982.95886531,4743434.42566368,47016.9534121129,97.1330855782586
"1202",707.289105782064,1045509.47929812,3544.42111205521,45975.4098856411,8410363.0956657,938751.473649444,4976262.65581961,31536048.5533006,1061521.97093859,140467.488423373,1063458.38411783,4728894.27530278,415075.359586869,181870153.565472,19096366124.3745,209111557.091313,1351794.80006356,562457166.957631,621085.687606106,151532.690439013,209111557.091313,64996.4082034273,100.244688332213,17381587.8794207,5038904.76908459,12934785.7944522,34884725.3244318,508.690044553066,3417192.86880718,5196499.63061589,4114.67251499617,76.3699599700614
"1203",705.800020173712,2655489.29150387,69194.953328057,48199.0433323065,-132774.464575193,100207.143075436,4966638.65199741,994169506.384858,486940166.392583,146831188.635302,1819945.32939026,1319463.49411707,142644.702066711,Inf,Inf,411084860.734555,1353478.54708023,890683864.924869,663872.322875967,130343.980232989,411084860.734555,46518.226429524,1425.81811926621,70879063.3031679,6817375.5543505,6321917.3970263,22860312.2257658,568.799480506777,3403107.28111463,5572975.9609927,22458.5784630981,81.9809872234044
"1204",706.899230002126,-1748143.91127549,135686.108043771,49094.7462855189,-249734.844463427,148147.789088292,3898700.821713,16276227.2100356,7074307.90501549,867282.940278341,4151006.96514809,2905719.88854052,1245308.52362292,Inf,8764279447.21082,337087671.04657,1490285.13878048,486904413.733934,582714.637079579,110104.013155738,337087671.04657,56518.8115682724,876.581872497892,122933946.600277,9487825.60006559,6115157.83402175,11964290.9546839,179.06530659851,3280597.20711053,5458793.69295424,18927.5599620209,79.2296915964319
"1205",703.220242397085,-839196.314902436,255676.06562876,30357.6736305873,-93244.0349897884,419598.157451218,10116080.4625805,1559909723.41038,2399861112.93904,487471788.565743,Inf,Inf,Inf,Inf,Inf,Inf,1326482.4426088,Inf,279732.104970308,331807.439173968,Inf,40944.1872055786,9216.87331035113,191757049.221855,8108120.47449705,5973739.85114814,15069316.2453324,996.777935510216,3351478.54493578,5528286.22601658,129693.339263853,100.058232382111
"1206",700.761223178975,1018565.78138339,35675.5703494042,43271.4102901399,-3055697.34415018,4583546.01622527,11118255.5090983,111742013.593552,12786399.5654313,16871332.4681731,4159336.53116837,4575252.50673206,1143813.12677767,Inf,9183679050.51518,573979940.657199,1218832.61465469,1020408783.39058,654792.288032182,235478.950013724,573979940.657199,48486.0730183027,832.180320722774,69714261.5886224,5832393.932119,8985158.80975421,15391460.3507348,644.857248761618,3357555.79869193,5035279.80617614,28896.2373308357,78.6525880362691
"1207",698.986996787445,870212.948472003,30256.1846252688,45402.0379855211,-435106.474242865,632882.144346905,21987312.9208829,4092816.89383451,1200731.77011549,842106.130811083,2397728.22758772,869178.622485693,100774.333040485,Inf,Inf,995711170.845696,1198596.45998572,435623637.244992,1160283.93132041,254378.766273812,995711170.845696,45093.5368680708,1091.49295184933,42476321.4155782,6010800.20031767,7172361.96510701,30829588.12421,995.022615195981,3427788.71483715,4915033.48726524,30052.3282776559,78.3074668459213
"1208",699.85758193014,9681994.25520989,8640.15341290328,43506.3163626225,387279.770197536,1075777.13942587,8536812.39955355,216685028.460287,23603190.6001384,10043910.8936759,1662166.49470077,3213519.72881948,301267.474586683,Inf,Inf,571966430.770088,1241384.15753957,694530665.935107,691571.018211964,187710.990793388,571966430.770088,48577.0100822327,784.755078374507,17086146.0749549,7509466.66998017,7381878.64403391,29527514.5761356,2508.93540043439,3381328.99886646,4848453.28413074,26860.5394387229,77.9887763090881
"1209",698.62512251153,766434.375534111,66233.1421291846,54611.7511896361,-209027.556962793,766434.375534111,26065711.259827,44685091.0011121,394718303.843157,26314553.5895438,Inf,576205.915572429,460964.732459867,Inf,Inf,458756518.172956,1303644.57919562,458756518.172956,383217.187761735,283183.035908435,458756518.172956,51919.3240153584,3321.62197237431,105845655.979459,6340983.99876941,8129946.9880825,13794421.3306563,1384.2867898912,3404410.18409999,4433220.22284338,122135.745975356,57.7960024248828
"1210",698.983950654527,249995.803855433,31820.2550811887,46498.7901728759,-2499958.03853171,357136.862652004,18722828.7724653,1715351.71064496,11816867.3399986,1487437.84699283,Inf,618083.54820809,176595.299486897,Inf,2527581884.28282,505516376.856564,1203805.35176142,Inf,416659.673094902,255311.301443831,505516376.856564,54216.950947431,3018.99953331879,63294637.8245211,6513542.14748987,6708648.24868196,23480268.8703869,2620.85822864012,3380812.32025029,4541613.29507617,118252.764254567,64.1569815216299
"1211",698.235981494105,2776227.57471683,29460.1850678556,46384.7863661046,157144.957059443,-594905.908867892,4932403.64763961,925652.29217403,236459.464044456,117679.826291892,6382238.84858186,1185277.3236347,286101.422950543,Inf,4180212091.37457,269691102.669327,1264827.66114856,348351007.614547,416434.136207524,281495.763728482,269691102.669327,55125.4381820172,911.233685984218,43742598.3189106,8232001.89765476,6669275.08001327,14652693.0329356,853.735488662604,3405995.37747213,4477774.7415294,32210.6060782611,47.5481947693041
"1212",698.762289928159,1123812.05387693,12793.3101039342,44352.683017648,321089.158252418,674287.232331645,12667178.4066174,33745563.4009641,19971864.0536318,11222721.7732564,4177170.81834199,1336693.96848533,303794.083739318,Inf,Inf,340113740.217678,1181840.71574956,485876771.73954,842859.040424842,327032.442517564,340113740.217678,48446.5251451416,1122.22018455562,34236010.2998758,6115947.47104577,7240719.41974384,32809509.8707143,2423.60183717188,3375053.8573142,4631344.9907011,41710.5388643711,64.0956355340429
"1213",698.121871021141,3507153.09817845,5879.39685196958,42925.2324182318,-253093.522545977,2045839.30718414,7237293.4900898,6814560.68057615,294921.134426408,168040.058755026,989773.444181464,4929065.73386696,1173587.0795919,Inf,Inf,582257492.928892,1220976.56274518,940569796.269748,722060.931972521,128913.098065475,582257492.928892,46155.2334309959,311.738963519094,16962155.6735828,6076291.47233363,8265685.38379353,53684348.3689683,1463.98303281475,3395402.37369998,4754819.38400406,11361.5011105613,89.1242996033873
"1214",699.025566002519,732185.19808353,56685.9496729851,41206.8580902997,-325415.643593636,2928740.79241157,5266274.42856978,60265928.6929488,9837526.59546665,17108741.9051594,7323618.02559308,836980.85783972,732358.250601453,Inf,5856097164.56959,450469012.659199,1225162.25655383,732012145.571199,2928740.79241157,352776.937624377,450469012.659199,41684.7380846616,1309.14433424869,87511520.8454947,5903042.02650555,6716570.50746934,32056359.2401946,639.455027005999,3311032.73664454,4667406.81313099,38762.9884773341,84.1143315612756
"1215",700.528754957225,1076892.03174258,62756.5152942208,40864.9479753193,-2512748.07393604,314093.509256223,5644127.26794348,5432883.68716868,1475985.74160074,475946.939975635,3412591.66509759,938464.222234228,469232.111117114,Inf,Inf,630731222.192684,1235377.40932471,840974962.923579,538446.015860846,157682.805548329,630731222.192684,45934.4410441571,1017.78325161002,106960635.754678,5866884.37461381,8000795.56837236,17882655.925547,450.128921041279,3242373.80414619,4625643.26935487,32557.1252450501,102.271413422409
"1216",697.092034710946,-1900815.22421582,99867.7352875835,39983.5647211838,1267210.14950621,1900815.22421582,12828070.6974266,30717942.7864139,12316156.3058735,11814593.37939,2528883.77998874,948330.974940169,421480.433306742,Inf,3809936997.1357,423326333.015078,1176761.06378084,Inf,1267210.14950621,264578.958133659,423326333.015078,44149.6439286446,2012.24532112782,130874289.291144,7321150.97259996,7187134.08764128,12878913.1917246,557.898360240152,3310934.57402127,4506440.89462872,49066.9778818337,88.3592370905772
"1217",684.139757700617,-785066.278200265,151959.249599247,35876.6185997473,-392533.13910579,314026.511283727,9801419.97885251,8426586.12793448,8968295.23615884,2610314.62175101,3620263.42253347,1568770.77624399,1568770.77624399,Inf,4714483009.82806,589310376.228507,1222725.16853191,785747168.304676,672913.952748626,322909.795192181,589310376.228507,53842.3214533908,1573.40287429587,106927423.193791,10718885.9436319,7608951.72278642,7513323.6520059,282.000453034392,3880862.52297811,5499664.78992573,27605.5176911226,95.0601171650661
"1218",679.981983815621,-1372459.48656193,122634.422467034,32438.9348382005,-112037.509106981,343114.871640484,6399700.8393454,2874829.51014354,892188.468665238,285369.105786308,3462472.67880692,1107986.03579736,923321.696522989,Inf,1813248571.14786,362649714.229573,1270051.2194716,777106530.491941,499076.176933912,209220.988978308,362649714.229573,51759.9347061788,1347.77912372016,156925194.099873,10068351.2356682,13958784.9709235,5203221.85294193,297.580861584109,4136010.4142299,5874801.09229559,27776.8594537731,96.4007638907973
"1219",680.011286403826,-236653.872832891,1072528.54768675,49916.7061723505,-189323.098266974,-473307.745665782,15027722.9691738,57907408.3110988,54629630.4821687,34883980.9103005,Inf,480756.079290113,137358.879796827,Inf,Inf,Inf,1243775.56791062,Inf,236653.872832891,358353.393879526,Inf,39186.5908201746,7873.50277251872,491933093.865786,15992623.3376394,15277425.275335,4180260.82482823,198.831665962886,4122330.79622567,6691275.95048832,172845.242740679,86.8700226392232
"1220",681.335012563675,-431510.146838188,250558.358834621,34652.7689797093,-251714.25232461,1006857.00928911,9638239.57451168,Inf,5916280.05461966,Inf,Inf,Inf,Inf,Inf,Inf,749373126.918283,1226183.23711878,Inf,604114.205573464,544998.637755581,749373126.918283,60856.1384928431,2459.34784879189,232450779.961134,8809440.38706207,12477060.3587618,5876703.38121413,266.501769244822,4012118.59377613,6046526.33033479,44285.1088740213,103.523734225582
"1221",677.127138079681,-460762.768998074,305517.280568131,32138.4351970947,-146606.335590979,537556.563832616,7825860.38659846,86295973.9927614,19119467.2918094,7323282.19663342,Inf,542954.621378374,125297.220318086,Inf,3192951037.73217,354772337.525797,1334429.53059762,Inf,537556.563832616,229708.707749843,354772337.525797,82192.6457435247,2281.51206456941,182538860.055635,19296686.7544131,11423101.8618886,4430880.75162629,201.555430691181,4291336.03182456,6465666.0705972,33161.6755422731,84.9397375009626
"1222",681.753913866747,-263321.057787101,121509.158616065,39820.0736659302,631970.53869394,451407.527640028,8575476.80482386,112873039.69239,74610992.3390372,23291262.1587471,3515458.9428178,3163929.92277438,3163929.92277438,Inf,3155775464.17518,350641718.241687,1264763.29446785,Inf,451407.527640028,276822.409138975,350641718.241687,56787.7004831804,2341.21692901526,130622345.512084,7397594.81662563,11649226.5196574,7182898.83671338,523.728873716131,3963850.61901346,5818897.26910476,55056.7724242803,97.3573815927382
"1223",683.474851715942,-1587037.49085047,164759.528161331,35693.6604703443,-529012.496950156,352674.997969052,7719494.24053688,1618383.01450689,1150850.14364934,398371.203570926,1867901.36485899,529239.638425615,352826.42561936,Inf,Inf,453244590.408666,1258567.54357705,Inf,1058024.99392085,308030.304159806,453244590.408666,57109.8567524911,2341.66469814706,110218442.977088,10822804.2200979,5049502.12691243,14924520.6832789,387.393079682089,3849099.06069127,5959163.65567695,27037.9695332128,86.0079097561319
"1224",661.528405572263,2398584.83910772,1503.32345390647,47644.6816983591,-266509.426572892,564372.903328489,2253638.38078035,227980335.277399,2757526.12136769,267965.068943224,770430.409609985,11525647.0724822,3601764.70956252,54454391.026507,19167945641.3305,189157358.302603,1318914.99249467,513427115.39278,436106.334394,125389.962764702,189157358.302603,49951.3937753765,121.825239376536,5319414.55367616,8144938.99241188,24374033.8504266,37115006.0904223,2144.87451433924,5586431.48701079,3334558.60288695,4260.81416425671,61.5343168761712
"1225",661.826246421443,-703210.903445669,6838.39887691008,34647.7583482869,2109632.71033701,-703210.903445669,37892092.5894382,10036908.5236242,17336478.3589873,733466.392111001,1840219.99456584,2116254.28185308,2116254.28185308,Inf,Inf,350501856.452303,1187665.32563525,525752784.678455,703210.903445669,296198.75193099,350501856.452303,35518.7891735007,1667.90216509988,18723064.5112626,5246076.04663397,8618553.50518438,57154617.981749,6460.06984921613,5526148.94642529,3282972.10285222,50153.9223286994,47.1424815418981
